283,a32efaae-a263-4570-903f-76cf9942742f.jpg,"[(694, 1926), (767, 1926), (767, 1995), (694, 1995), (694, 1926)]",Airplane
284,a32efaae-a263-4570-903f-76cf9942742f.jpg,"[(960, 1967), (1108, 1967), (1108, 2078), (960, 2078), (960, 1967)]",Airplane
285,a32efaae-a263-4570-903f-76cf9942742f.jpg,"[(1040, 1845), (1170, 1845), (1170, 1959), (1040, 1959), (1040, 1845)]",Airplane
286,a32efaae-a263-4570-903f-76cf9942742f.jpg,"[(1058, 1522), (1163, 1522), (1163, 1644), (1058, 1644), (1058, 1522)]",Airplane
287,a32efaae-a263-4570-903f-76cf9942742f.jpg,"[(819, 1401), (925, 1401), (925, 1552), (819, 1552), (819, 1401)]",Airplane
288,a32efaae-a263-4570-903f-76cf9942742f.jpg,"[(707, 1353), (808, 1353), (808, 1478), (707, 1478), (707, 1353)]",Airplane
289,a32efaae-a263-4570-903f-76cf9942742f.jpg,"[(580, 1296), (691, 1296), (691, 1432), (580, 1432), (580, 1296)]",Airplane
290,a32efaae-a263-4570-903f-76cf9942742f.jpg,"[(486, 1278), (579, 1278), (579, 1368), (486, 1368), (486, 1278)]",Airplane
291,a32efaae-a263-4570-903f-76cf9942742f.jpg,"[(341, 1113), (459, 1113), (459, 1224), (341, 1224), (341, 1113)]",Airplane
292,a32efaae-a263-4570-903f-76cf9942742f.jpg,"[(507, 1060), (616, 1060), (616, 1167), (507, 1167), (507, 1060)]",Airplane
293,a32efaae-a263-4570-903f-76cf9942742f.jpg,"[(710, 1024), (811, 1024), (811, 1156), (710, 1156), (710, 1024)]",Airplane
294,a32efaae-a263-4570-903f-76cf9942742f.jpg,"[(993, 1164), (1094, 1164), (1094, 1298), (993, 1298), (993, 1164)]",Airplane
295,a32efaae-a263-4570-903f-76cf9942742f.jpg,"[(1141, 1220), (1250, 1220), (1250, 1363), (1141, 1363), (1141, 1220)]",Airplane
296,a32efaae-a263-4570-903f-76cf9942742f.jpg,"[(1415, 1328), (1538, 1328), (1538, 1467), (1415, 1467), (1415, 1328)]",Airplane
297,a32efaae-a263-4570-903f-76cf9942742f.jpg,"[(1545, 1288), (1677, 1288), (1677, 1429), (1545, 1429), (1545, 1288)]",Airplane
298,a32efaae-a263-4570-903f-76cf9942742f.jpg,"[(1551, 1622), (1619, 1622), (1619, 1712), (1551, 1712), (1551, 1622)]",Airplane
299,a32efaae-a263-4570-903f-76cf9942742f.jpg,"[(1643, 1562), (1762, 1562), (1762, 1695), (1643, 1695), (1643, 1562)]",Airplane
300,a32efaae-a263-4570-903f-76cf9942742f.jpg,"[(1386, 1792), (1506, 1792), (1506, 1901), (1386, 1901), (1386, 1792)]",Airplane
301,a32efaae-a263-4570-903f-76cf9942742f.jpg,"[(1295, 2038), (1368, 2038), (1368, 2108), (1295, 2108), (1295, 2038)]",Airplane
302,a32efaae-a263-4570-903f-76cf9942742f.jpg,"[(1291, 910), (1403, 910), (1403, 1051), (1291, 1051), (1291, 910)]",Airplane
303,a32efaae-a263-4570-903f-76cf9942742f.jpg,"[(1808, 898), (1882, 898), (1882, 990), (1808, 990), (1808, 898)]",Airplane
304,a32efaae-a263-4570-903f-76cf9942742f.jpg,"[(1760, 736), (1836, 736), (1836, 805), (1760, 805), (1760, 736)]",Airplane
305,a32efaae-a263-4570-903f-76cf9942742f.jpg,"[(2020, 725), (2113, 725), (2113, 788), (2020, 788), (2020, 725)]",Airplane
306,a32efaae-a263-4570-903f-76cf9942742f.jpg,"[(1991, 653), (2079, 653), (2079, 721), (1991, 721), (1991, 653)]",Airplane
307,a32efaae-a263-4570-903f-76cf9942742f.jpg,"[(1965, 569), (2060, 569), (2060, 645), (1965, 645), (1965, 569)]",Airplane
308,a32efaae-a263-4570-903f-76cf9942742f.jpg,"[(2268, 495), (2418, 495), (2418, 617), (2268, 617), (2268, 495)]",Airplane
309,a32efaae-a263-4570-903f-76cf9942742f.jpg,"[(2318, 628), (2460, 628), (2460, 737), (2318, 737), (2318, 628)]",Airplane
310,a32efaae-a263-4570-903f-76cf9942742f.jpg,"[(2364, 738), (2500, 738), (2500, 856), (2364, 856), (2364, 738)]",Airplane
311,a32efaae-a263-4570-903f-76cf9942742f.jpg,"[(2306, 893), (2459, 893), (2459, 1027), (2306, 1027), (2306, 893)]",Airplane
312,a32efaae-a263-4570-903f-76cf9942742f.jpg,"[(2067, 1142), (2144, 1142), (2144, 1234), (2067, 1234), (2067, 1142)]",Airplane
313,a32efaae-a263-4570-903f-76cf9942742f.jpg,"[(1940, 1164), (2045, 1164), (2045, 1288), (1940, 1288), (1940, 1164)]",Airplane
314,a32efaae-a263-4570-903f-76cf9942742f.jpg,"[(1808, 1208), (1920, 1208), (1920, 1327), (1808, 1327), (1808, 1208)]",Airplane
315,a32efaae-a263-4570-903f-76cf9942742f.jpg,"[(2051, 1422), (2166, 1422), (2166, 1550), (2051, 1550), (2051, 1422)]",Airplane
316,a32efaae-a263-4570-903f-76cf9942742f.jpg,"[(2180, 1378), (2295, 1378), (2295, 1507), (2180, 1507), (2180, 1378)]",Airplane
317,a32efaae-a263-4570-903f-76cf9942742f.jpg,"[(2325, 1338), (2432, 1338), (2432, 1454), (2325, 1454), (2325, 1338)]",Airplane
318,a32efaae-a263-4570-903f-76cf9942742f.jpg,"[(1889, 1474), (2002, 1474), (2002, 1608), (1889, 1608), (1889, 1474)]",Airplane
319,a32efaae-a263-4570-903f-76cf9942742f.jpg,"[(2142, 1775), (2271, 1775), (2271, 1889), (2142, 1889), (2142, 1775)]",Airplane
320,a32efaae-a263-4570-903f-76cf9942742f.jpg,"[(2172, 1903), (2316, 1903), (2316, 2021), (2172, 2021), (2172, 1903)]",Airplane
321,a32efaae-a263-4570-903f-76cf9942742f.jpg,"[(1157, 2280), (1273, 2280), (1273, 2394), (1157, 2394), (1157, 2280)]",Airplane
322,a32efaae-a263-4570-903f-76cf9942742f.jpg,"[(852, 2218), (979, 2218), (979, 2326), (852, 2326), (852, 2218)]",Airplane
323,a32efaae-a263-4570-903f-76cf9942742f.jpg,"[(616, 2182), (676, 2182), (676, 2235), (616, 2235), (616, 2182)]",Airplane
324,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(0, 682), (70, 682), (70, 748), (0, 748), (0, 682)]",Truncated_airplane
325,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(0, 770), (82, 770), (82, 846), (0, 846), (0, 770)]",Truncated_airplane
326,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(0, 1221), (70, 1221), (70, 1295), (0, 1295), (0, 1221)]",Truncated_airplane
327,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(0, 1357), (71, 1357), (71, 1427), (0, 1427), (0, 1357)]",Truncated_airplane
328,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(0, 1542), (72, 1542), (72, 1613), (0, 1613), (0, 1542)]",Truncated_airplane
329,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(0, 1811), (72, 1811), (72, 1885), (0, 1885), (0, 1811)]",Truncated_airplane
330,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(0, 1633), (61, 1633), (61, 1705), (0, 1705), (0, 1633)]",Truncated_airplane
331,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(1, 1994), (73, 1994), (73, 2069), (1, 2069), (1, 1994)]",Truncated_airplane
332,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(108, 605), (207, 605), (207, 672), (108, 672), (108, 605)]",Airplane
333,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(373, 615), (465, 615), (465, 684), (373, 684), (373, 615)]",Airplane
334,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(601, 686), (693, 686), (693, 752), (601, 752), (601, 686)]",Airplane
335,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(854, 678), (926, 678), (926, 734), (854, 734), (854, 678)]",Airplane
336,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(599, 936), (687, 936), (687, 995), (599, 995), (599, 936)]",Airplane
337,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(591, 1088), (687, 1088), (687, 1154), (591, 1154), (591, 1088)]",Airplane
338,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(362, 1102), (454, 1102), (454, 1177), (362, 1177), (362, 1102)]",Airplane
339,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(356, 1403), (457, 1403), (457, 1478), (356, 1478), (356, 1403)]",Airplane
340,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(367, 1483), (460, 1483), (460, 1562), (367, 1562), (367, 1483)]",Airplane
341,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(367, 1574), (461, 1574), (461, 1648), (367, 1648), (367, 1574)]",Airplane
342,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(1002, 1127), (1075, 1127), (1075, 1176), (1002, 1176), (1002, 1127)]",Airplane
343,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(979, 748), (1057, 748), (1057, 802), (979, 802), (979, 748)]",Airplane
344,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(987, 813), (1053, 813), (1053, 862), (987, 862), (987, 813)]",Airplane
345,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(986, 874), (1051, 874), (1051, 925), (986, 925), (986, 874)]",Airplane
346,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(1073, 608), (1122, 608), (1122, 671), (1073, 671), (1073, 608)]",Airplane
347,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(1215, 657), (1278, 657), (1278, 713), (1215, 713), (1215, 657)]",Airplane
348,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(1208, 775), (1268, 775), (1268, 833), (1208, 833), (1208, 775)]",Airplane
349,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(1208, 891), (1268, 891), (1268, 942), (1208, 942), (1208, 891)]",Airplane
350,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(1328, 943), (1408, 943), (1408, 1039), (1328, 1039), (1328, 943)]",Airplane
351,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(1213, 1300), (1294, 1300), (1294, 1355), (1213, 1355), (1213, 1300)]",Airplane
352,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(1201, 1371), (1280, 1371), (1280, 1430), (1201, 1430), (1201, 1371)]",Airplane
353,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(1213, 1457), (1292, 1457), (1292, 1515), (1213, 1515), (1213, 1457)]",Airplane
354,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(996, 1520), (1066, 1520), (1066, 1568), (996, 1568), (996, 1520)]",Airplane
355,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(1482, 1372), (1533, 1372), (1533, 1448), (1482, 1448), (1482, 1372)]",Airplane
356,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(1624, 1416), (1741, 1416), (1741, 1521), (1624, 1521), (1624, 1416)]",Airplane
357,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(1646, 785), (1737, 785), (1737, 858), (1646, 858), (1646, 785)]",Airplane
358,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(1616, 636), (1741, 636), (1741, 753), (1616, 753), (1616, 636)]",Airplane
359,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(1861, 782), (1962, 782), (1962, 857), (1861, 857), (1861, 782)]",Airplane
360,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(1609, 400), (1667, 400), (1667, 454), (1609, 454), (1609, 400)]",Airplane
361,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(2200, 674), (2237, 674), (2237, 721), (2200, 721), (2200, 674)]",Airplane
362,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(2090, 1168), (2178, 1168), (2178, 1275), (2090, 1275), (2090, 1168)]",Airplane
363,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(2214, 1156), (2292, 1156), (2292, 1265), (2214, 1265), (2214, 1156)]",Airplane
364,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(581, 1658), (680, 1658), (680, 1734), (581, 1734), (581, 1658)]",Airplane
365,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(364, 1653), (465, 1653), (465, 1727), (364, 1727), (364, 1653)]",Airplane
366,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(344, 1738), (439, 1738), (439, 1815), (344, 1815), (344, 1738)]",Airplane
367,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(368, 1904), (473, 1904), (473, 1990), (368, 1990), (368, 1904)]",Airplane
368,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(382, 2001), (477, 2001), (477, 2078), (382, 2078), (382, 2001)]",Airplane
369,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(862, 1860), (920, 1860), (920, 1944), (862, 1944), (862, 1860)]",Airplane
370,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(992, 1678), (1062, 1678), (1062, 1733), (992, 1733), (992, 1678)]",Airplane
371,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(1196, 1702), (1287, 1702), (1287, 1769), (1196, 1769), (1196, 1702)]",Airplane
372,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(1234, 1850), (1318, 1850), (1318, 1925), (1234, 1925), (1234, 1850)]",Airplane
373,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(396, 2295), (462, 2295), (462, 2375), (396, 2375), (396, 2295)]",Airplane
374,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(948, 2368), (1027, 2368), (1027, 2433), (948, 2433), (948, 2368)]",Airplane
375,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(1893, 1933), (1984, 1933), (1984, 2012), (1893, 2012), (1893, 1933)]",Airplane
376,6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,"[(1878, 1820), (1959, 1820), (1959, 1891), (1878, 1891), (1878, 1820)]",Airplane
418,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(712, 0), (807, 0), (807, 49), (712, 49), (712, 0)]",Truncated_airplane
419,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(889, 2), (997, 2), (997, 52), (889, 52), (889, 2)]",Truncated_airplane
420,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(1185, 1), (1282, 1), (1282, 48), (1185, 48), (1185, 1)]",Truncated_airplane
421,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(2162, 0), (2220, 0), (2220, 42), (2162, 42), (2162, 0)]",Truncated_airplane
422,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(2253, 0), (2301, 0), (2301, 41), (2253, 41), (2253, 0)]",Truncated_airplane
423,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(2338, 0), (2398, 0), (2398, 31), (2338, 31), (2338, 0)]",Truncated_airplane
424,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(696, 416), (789, 416), (789, 495), (696, 495), (696, 416)]",Airplane
425,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(889, 399), (983, 399), (983, 493), (889, 493), (889, 399)]",Airplane
426,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(1098, 406), (1192, 406), (1192, 496), (1098, 496), (1098, 406)]",Airplane
427,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(1196, 406), (1282, 406), (1282, 490), (1196, 490), (1196, 406)]",Airplane
428,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(1293, 403), (1374, 403), (1374, 495), (1293, 495), (1293, 403)]",Airplane
429,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(1598, 404), (1681, 404), (1681, 496), (1598, 496), (1598, 404)]",Airplane
430,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(1688, 410), (1775, 410), (1775, 497), (1688, 497), (1688, 410)]",Airplane
431,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(1777, 402), (1861, 402), (1861, 496), (1777, 496), (1777, 402)]",Airplane
432,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(1985, 411), (2062, 411), (2062, 497), (1985, 497), (1985, 411)]",Airplane
433,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(2095, 421), (2170, 421), (2170, 507), (2095, 507), (2095, 421)]",Airplane
434,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(2101, 672), (2182, 672), (2182, 769), (2101, 769), (2101, 672)]",Airplane
435,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(2011, 680), (2094, 680), (2094, 761), (2011, 761), (2011, 680)]",Airplane
436,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(1790, 667), (1869, 667), (1869, 758), (1790, 758), (1790, 667)]",Airplane
437,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(1692, 670), (1774, 670), (1774, 758), (1692, 758), (1692, 670)]",Airplane
438,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(1593, 709), (1681, 709), (1681, 789), (1593, 789), (1593, 709)]",Airplane
439,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(1373, 714), (1461, 714), (1461, 804), (1373, 804), (1373, 714)]",Airplane
440,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(1559, 964), (1658, 964), (1658, 1046), (1559, 1046), (1559, 964)]",Airplane
441,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(1188, 667), (1273, 667), (1273, 754), (1188, 754), (1188, 667)]",Airplane
442,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(1101, 669), (1176, 669), (1176, 753), (1101, 753), (1101, 669)]",Airplane
443,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(895, 664), (970, 664), (970, 753), (895, 753), (895, 664)]",Airplane
444,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(797, 661), (882, 661), (882, 752), (797, 752), (797, 661)]",Airplane
445,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(693, 671), (786, 671), (786, 756), (693, 756), (693, 671)]",Airplane
446,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(792, 1244), (901, 1244), (901, 1339), (792, 1339), (792, 1244)]",Airplane
447,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(402, 1429), (483, 1429), (483, 1507), (402, 1507), (402, 1429)]",Airplane
448,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(594, 1431), (687, 1431), (687, 1514), (594, 1514), (594, 1431)]",Airplane
449,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(1191, 1426), (1272, 1426), (1272, 1515), (1191, 1515), (1191, 1426)]",Airplane
450,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(1325, 1416), (1418, 1416), (1418, 1508), (1325, 1508), (1325, 1416)]",Airplane
451,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(1703, 1426), (1789, 1426), (1789, 1520), (1703, 1520), (1703, 1426)]",Airplane
452,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(1919, 1428), (2001, 1428), (2001, 1520), (1919, 1520), (1919, 1428)]",Airplane
453,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(2254, 1441), (2318, 1441), (2318, 1523), (2254, 1523), (2254, 1441)]",Airplane
454,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(2192, 1774), (2257, 1774), (2257, 1848), (2192, 1848), (2192, 1774)]",Airplane
455,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(2485, 1786), (2551, 1786), (2551, 1864), (2485, 1864), (2485, 1786)]",Airplane
456,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(1899, 1764), (1990, 1764), (1990, 1869), (1899, 1869), (1899, 1764)]",Airplane
457,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(1783, 1749), (1871, 1749), (1871, 1862), (1783, 1862), (1783, 1749)]",Airplane
458,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(1124, 1732), (1264, 1732), (1264, 1862), (1124, 1862), (1124, 1732)]",Airplane
459,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(909, 1761), (999, 1761), (999, 1848), (909, 1848), (909, 1761)]",Airplane
460,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(810, 1762), (890, 1762), (890, 1857), (810, 1857), (810, 1762)]",Airplane
461,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(674, 1755), (765, 1755), (765, 1844), (674, 1844), (674, 1755)]",Airplane
462,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(491, 1768), (567, 1768), (567, 1863), (491, 1863), (491, 1768)]",Airplane
463,ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,"[(391, 1762), (475, 1762), (475, 1858), (391, 1858), (391, 1762)]",Airplane
464,b6e9f8fc-3fbd-411a-a1e5-b853e8fbe2ac.jpg,"[(67, 146), (151, 146), (151, 224), (67, 224), (67, 146)]",Airplane
465,b6e9f8fc-3fbd-411a-a1e5-b853e8fbe2ac.jpg,"[(509, 413), (618, 413), (618, 526), (509, 526), (509, 413)]",Airplane
